CONGRUENT1,CONGRUENT11,CONGRUENT12,CONGRUENT14,CONGRUENT16,CONGRUENT18,CONGRUENT19,CONGRUENT2,CONGRUENT4,CONGRUENT6,CONGRUENT8,CONGRUENT9
1.021149,0.697477,1.297199,0.928425,0.405986,0.690979,0.629363,0.669391,0.705786,0.681331,0.6696,0.527849
0.649572,0.561033,0.518736,0.571307,0.505536,0.425068,0.469182,0.506437,0.644242,0.970482,0.644134,0.56012
0.669473,0.829005,0.520622,0.717635,0.642362,0.617154,0.700837,0.59241,0.611269,0.80579,0.719016,0.671623
0.702815,0.338258,0.488884,0.475669,0.542427,0.349528,0.416464,0.412585,0.437958,0.36095,0.389356,0.456935
1.268646,0.813489,0.990329,0.669292,0.757903,1.204492,0.677958,0.503952,1.20705,1.025152,1.559276,1.09205
0.879792,0.858491,0.584907,0.565319,0.991115,0.613893,0.936704,0.539368,0.821052,1.108116,0.708486,0.958079
0.555812,0.784381,0.462172,0.583643,0.392737,0.487823,1.082523,0.358149,0.879264,0.833056,0.476003,0.768172
0.808008,0.85325,0.649642,0.787526,0.566007,0.541428,0.514552,0.74711,0.595042,0.878438,0.717756,0.815659
2.069881,0.737589,0.745021,1.023332,0.625367,0.918839,0.790523,1.947368,1.121437,0.691854,0.941814,0.579795
0.814834,0.980332,0.918686,1.406708,0.599649,3.201481,1.219915,0.757584,0.772548,0.964001,0.86896,0.778998
1.525674,1.264991,1.489188,1.308659,1.758405,1.251822,1.44601,2.117849,1.707294,1.357755,1.644516,1.797883
0.826232,0.612108,0.751083,0.625005,0.59932,0.528676,0.637595,0.660591,0.668377,0.539028,0.713076,0.828963
1.268685,0.915127,0.75109,0.686876,0.681644,0.6378,0.686318,0.81208,1.632604,1.087093,1.158307,1.136533
0.799014,0.942338,0.89265,0.822318,0.93381,0.860631,0.626435,0.824987,0.908607,0.870824,0.861443,0.816897
0.952659,0.732956,0.803943,0.902185,1.166072,0.802235,1.351195,0.864179,0.718213,0.866805,0.766151,0.70674
1.391897,0.748445,0.764055,0.667799,0.819505,0.845611,1.131866,0.767933,1.525684,1.053975,0.834397,0.967304
1.180777,0.817779,1.054874,1.130084,0.814031,0.926283,0.72148,0.853406,0.791724,0.858804,0.864213,0.849427
0.81765,0.94595,0.901289,0.694141,0.806233,0.763649,0.773788,0.992864,1.074293,1.172377,0.763526,0.852828
1.132881,0.775879,0.767819,0.703009,0.834849,0.625601,0.712822,0.902284,0.932481,1.143368,0.96025,0.98775
1.253572,0.790262,0.778468,1.203977,0.773992,0.94349,0.784598,0.61669,0.898035,0.616995,0.843347,0.742453
0.940422,0.652672,0.796047,0.619207,0.793696,0.639747,0.555236,0.683406,0.730439,0.614035,0.88522,0.637836
0.927466,0.535994,0.443787,0.448347,0.554638,0.491712,0.51961,0.509668,0.734936,0.549378,0.553822,0.619821
0.731543,0.759054,0.817494,0.671193,0.837639,0.704774,0.557708,0.636227,0.684713,0.721953,0.703081,0.629882
0.917709,1.140415,0.976858,0.547342,0.804251,1.61897,1.008056,0.771731,1.577222,1.28585,1.879267,1.112984
0.556597,0.516123,0.553103,0.522722,0.461333,0.405179,0.422218,0.483917,0.627478,0.54683,0.554917,0.507268
0.73398,1.329566,0.374188,0.49634,0.804626,0.835604,0.539783,0.675197,0.924015,0.521779,0.839901,0.746755
1.112654,0.644842,0.636877,0.588057,0.692216,0.486777,0.609566,1.115509,0.897074,0.645762,0.723398,0.899098
1.035674,0.607641,0.466518,0.623303,0.646938,0.480027,0.440465,0.746297,0.566398,0.758752,0.568128,0.548331
0.890238,0.553123,0.817815,0.754517,0.788993,0.670033,0.686013,0.552438,1.778344,0.867296,0.7719,1.794442
0.585634,0.882094,0.8473,0.624042,0.666756,0.556156,0.517953,0.521318,0.653923,0.415447,0.473503,0.57153
0.592813,0.734656,0.47703,1.310215,1.200914,0.469641,0.573568,0.452951,0.635382,0.569917,0.684616,1.062493
1.500263,0.715069,0.866735,0.906606,1.078666,0.871756,0.901889,1.167263,1.076013,1.195759,1.374163,1.043941
0.992883,0.783372,0.720138,0.84079,0.879173,0.809472,0.775011,0.696961,1.163428,0.960334,0.592145,0.713256
0.757864,0.806078,0.493684,0.596384,0.619174,0.491706,0.412601,0.637324,0.631785,0.541141,0.600853,0.605359
0.884068,1.143186,0.792492,0.897232,0.759115,0.869391,0.777421,0.754542,1.317558,0.810627,0.672757,1.925246
1.308578,2.082327,1.923156,0.840912,0.819929,1.075205,1.317277,0.820121,0.781738,1.026757,1.053238,1.068569
0.731604,0.625465,0.622267,0.716603,0.623549,0.854281,0.601295,0.640845,0.805773,0.880333,0.655271,0.61865
1.236582,2.102532,1.644245,0.964469,0.825565,1.357623,0.680861,0.573997,0.880438,0.891201,0.90744,0.872489
0.873061,0.620105,0.659659,0.648806,0.664449,0.587952,0.500623,0.488793,0.626746,0.676564,0.696463,0.5975
1.288447,1.87168,1.138166,2.170771,0.775451,0.997101,0.888584,1.044911,1.263971,1.569338,1.410385,2.232165
1.401547,1.500112,0.905289,5.412396,3.197916,2.008592,1.029948,1.103758,2.230088,6.340764,6.184994,1.105002
0.886411,0.908316,0.752616,0.742519,0.912686,0.740938,1.048339,0.457205,0.88685,0.903905,0.934729,0.892149
1.644443,0.944889,0.855528,0.874451,0.760018,0.675815,0.788719,0.856568,1.468433,1.173405,1.003142,0.917298
0.927286,0.803983,0.751345,0.500215,0.767643,0.521503,0.617758,0.58029,0.690159,0.815582,0.908673,0.541461
1.414607,0.753188,0.584424,1.603061,0.754195,0.83179,0.780786,1.049336,1.157213,1.016434,0.812699,1.310055
0.737958,0.682894,0.703836,0.705132,0.653043,0.557447,0.517263,0.277232,0.735563,0.622892,0.687654,0.666391
0.909773,2.810051,1.785156,1.948091,1.123239,0.761492,1.145692,1.505962,1.192725,3.653198,2.530696,1.995855
0.785571,0.714871,0.700999,0.623604,0.723579,0.871497,1.378266,0.67588,0.831278,0.970049,0.746598,0.534665
0.77134,0.290586,0.574606,0.493314,0.584224,0.585649,0.26707,0.468224,0.666842,0.485457,0.538693,0.436545
0.657432,0.525774,0.560555,0.483088,0.561887,0.521671,0.454385,0.308913,1.054676,0.589241,0.564681,0.521207
0.915526,0.674323,0.656133,0.363796,0.813384,0.366953,0.658578,0.538613,0.568259,1.436862,0.405756,0.390373
0.530451,0.601572,0.659189,0.866123,0.521547,0.98852,0.530688,0.922378,1.359771,1.031202,0.97667,0.688824
0.818526,1.629662,0.740057,0.398016,0.765471,0.360932,0.413172,0.841086,0.503015,0.612228,0.520119,0.482949
0.69669,0.641969,0.716112,0.718691,0.710137,0.681626,0.535584,0.768148,1.317121,0.675857,0.714925,0.732027
1.138172,1.129657,1.437933,0.572652,0.840804,0.740402,1.089738,0.718726,0.867541,1.607947,0.793303,0.751039
1.49647,0.861998,0.725002,1.110814,0.797058,0.938,0.912997,0.870418,0.95735,0.840288,0.794282,0.69684
1.746076,1.619396,1.548186,1.389328,1.004032,0.770475,0.867685,1.067406,1.716975,2.013353,1.48079,1.26557
1.445169,0.998024,0.986538,1.781176,0.905059,0.812084,0.852076,0.900996,0.897265,0.957055,0.817579,0.855565
1.428115,0.948698,0.699759,0.825664,0.771344,0.683231,1.552168,0.647073,0.694943,0.802142,0.775759,0.624429
0.410228,0.578965,0.507534,0.44211,0.497154,0.491077,0.544678,0.427116,0.595595,0.741073,0.555633,0.565438
1.033175,0.751609,0.722222,0.620562,0.607822,0.687442,0.700275,0.766473,0.821735,0.803368,0.663305,0.731737
1.069937,0.730209,0.932723,0.844216,0.643761,0.975923,0.788597,0.803179,0.963328,0.956539,0.616013,0.759379
1.864187,1.922911,1.225636,4.292236,2.331455,0.762566,1.170989,1.494639,1.518758,8.823251,2.086268,4.827729
0.648559,0.876178,0.791792,0.603579,0.84017,0.861043,0.588998,0.651578,1.737243,0.779754,0.826979,1.807561
0.848378,0.730286,1.508347,0.823961,1.221258,0.884406,1.165891,0.857665,0.755358,0.995609,1.359152,0.7059
0.517802,0.554157,0.556934,2.480067,1.052258,0.526121,0.285949,0.470669,0.580606,1.561944,0.555569,0.551113
0.983851,1.054735,1.210701,1.095027,2.05428,0.831743,0.866309,0.655763,1.037575,0.945835,1.104968,0.590557
2.353998,0.933992,0.865117,0.716856,0.623122,0.681025,0.837306,1.115658,1.914826,1.334821,1.582729,1.078734
0.882178,0.537045,0.638535,0.453283,0.656726,0.511882,0.598571,0.605977,0.740212,0.702458,0.804738,0.505202
0.786021,0.869359,0.466258,0.427011,0.484183,0.546169,0.411419,0.577964,0.69153,0.598605,0.572296,1.160406
0.566188,0.840796,0.760722,0.767024,0.620098,0.745285,0.839281,0.585699,1.147493,0.854098,0.931152,0.802739
0.709883,0.537968,0.470369,0.399302,0.455602,0.531284,0.47945,0.498309,0.623924,0.571278,0.625461,0.523233
0.867542,0.839892,0.671277,1.254999,0.900172,0.656715,0.69905,0.495879,0.750306,0.703637,0.587869,0.644208
0.895475,0.589098,0.671874,0.803135,0.549855,0.570845,0.624789,0.545372,0.636733,0.92673,0.744638,0.967633
1.224205,1.129806,0.702949,0.951834,1.103672,0.644751,0.638105,1.190839,1.025135,1.080476,1.078708,1.020189
0.720894,0.791373,1.150849,1.02158,0.944101,1.878617,0.766385,0.933704,1.312996,1.308067,0.958743,1.302435
0.852883,0.623795,0.718228,0.798392,0.892815,0.610556,0.333449,0.787947,0.757289,0.585235,1.017574,1.129431
0.688599,0.768843,0.690856,0.741029,0.718246,0.669303,0.53069,0.828881,0.670695,0.740092,1.400307,0.633859
0.457283,0.647421,0.558205,0.511027,0.725164,0.644846,0.770065,0.603128,1.396174,1.153649,0.661716,1.043571
0.965901,0.758533,0.808364,0.647373,0.793293,0.992757,0.616789,0.704058,0.920661,0.665597,1.080137,0.669186
0.895484,0.670466,0.55755,0.675873,0.663309,0.621275,0.614332,0.67563,0.833596,0.546955,0.791481,0.656965
0.711496,0.551042,0.669286,0.461243,0.549814,0.536574,0.456849,0.534469,0.614837,0.540422,0.417476,0.44541
1.013586,1.052579,0.516118,0.718148,0.55103,0.791039,0.550378,0.530597,0.688613,0.540257,0.65263,0.451063
1.191528,0.708904,0.505043,0.584161,0.690754,0.91668,0.785141,0.874913,0.859934,0.812588,0.92575,0.870324
0.641271,0.920331,0.785669,0.705171,0.839978,0.597811,0.686889,0.411273,0.716534,0.654056,0.602052,1.103001
1.305663,0.784717,0.776881,0.737325,0.655873,0.546251,0.621251,1.463544,1.420227,0.977225,0.822868,0.820704
0.667209,0.901144,0.606378,1.426993,1.041959,0.812401,1.002605,0.671136,1.693118,1.374703,0.900564,0.667491
0.863295,0.699629,0.79247,0.991897,0.89246,0.753501,0.652121,0.61895,1.553016,0.808859,1.123875,0.59375
0.937872,0.852508,1.035911,0.847381,1.087157,0.808813,0.947248,2.152487,1.255262,1.055892,0.879408,1.072022
0.997571,0.68483,0.451349,0.585547,0.726912,0.583162,0.534027,1.21957,0.850239,1.221038,0.98466,1.068894
1.548015,1.078962,1.665478,1.120476,1.183214,0.999131,1.593816,0.923277,1.240053,1.497499,1.331003,0.865653
1.1022,1.57915,0.814428,0.936152,1.388846,0.861847,1.097624,0.804055,1.528725,1.166403,2.840919,1.021745
0.728908,1.098698,0.581652,0.655955,0.61162,0.594929,0.534805,0.598888,1.439355,0.892426,0.741516,0.59474
0.723952,0.797661,0.506007,0.587472,0.71137,0.479174,0.543657,0.453791,0.686085,1.390346,2.893634,0.901782
1.761376,1.001312,1.260691,0.792352,1.275654,0.857285,0.755473,1.244509,5.146172,1.138416,1.138265,1.059157
0.608699,0.471086,0.518232,0.662237,0.577355,0.429476,0.42915,0.352277,0.956494,0.5331,0.512212,0.472792
1.592205,0.448173,0.539418,0.634197,0.647434,0.420877,0.576106,1.046879,0.822249,0.865714,1.104533,0.706001
0.63724,0.79192,0.38612,0.662085,1.921338,0.5948,0.903095,0.391898,0.734659,0.50234,1.150407,0.535705
1.117249,0.643055,0.574369,0.573031,0.650216,0.61879,0.623182,0.615149,0.802656,1.143253,0.933806,0.557142
0.831877,1.767747,1.312299,0.74007,0.721179,0.970028,0.86934,0.757773,1.616771,1.014306,1.234082,0.689469
1.034594,0.947337,0.67186,0.789484,1.021005,0.710707,0.691311,0.939237,1.114083,0.596216,0.705534,0.759432
0.638579,1.525941,0.466269,0.5439,0.62583,0.605315,0.556783,0.40074,0.61362,0.609215,0.487056,0.42265
0.88308,0.901932,0.856442,0.739964,0.747039,0.83631,0.897307,0.914702,0.818667,1.151199,0.822231,1.039751
1.149659,0.753938,0.803786,0.723556,1.13329,0.790699,1.890229,0.840385,2.690016,1.13545,0.943675,0.555723
0.940875,0.848989,0.753766,0.838353,0.931603,0.76673,0.95508,0.654937,1.09342,1.038207,0.971443,0.809155
0.498836,0.56691,0.448536,0.558995,0.47452,0.677107,1.467584,0.849673,0.844065,1.591918,0.520434,0.505551
0.846257,0.736214,0.62768,0.544491,0.550156,0.591128,0.592147,0.758594,0.724398,0.784407,0.611125,0.503456
1.419888,0.99447,0.716048,1.017959,0.68099,0.70048,0.967167,0.680362,0.570473,0.502644,0.715372,0.595351
0.774524,0.680844,0.495046,0.504061,0.574958,0.581262,0.662355,0.549401,0.489542,0.528918,0.543164,0.492331
1.032966,0.478787,0.297495,0.360581,0.665417,0.244887,0.40716,0.444015,0.259729,0.471652,0.541085,0.594283
1.082789,1.989688,0.881638,0.886274,2.514614,1.571903,0.685288,0.790497,1.6046,0.922243,0.643192,0.346818
0.99495,0.646384,0.724493,0.647011,0.730315,0.672514,1.170544,1.1173,1.039665,1.469469,1.228114,1.146098
1.167361,0.705788,0.917038,0.944069,0.932989,0.799196,0.638303,1.038241,1.151597,0.877576,1.457988,0.770431
0.804335,0.526701,0.481448,0.484549,0.573722,0.531523,0.524108,0.53845,0.404288,0.621529,0.588464,0.582981
0.700967,0.606397,0.584356,1.473639,0.804723,0.696417,0.502513,0.648892,0.902906,0.598859,0.855737,0.626364
1.272606,0.837079,0.810883,1.137794,0.905096,1.106911,1.677869,0.687052,1.305272,1.186395,1.346598,0.753528
0.818921,0.769677,0.646153,1.196168,0.869626,0.544988,1.004848,0.508446,0.715132,0.628107,0.703778,0.748488
1.235597,0.720986,1.108568,0.857356,1.179858,0.867788,0.858819,1.067015,0.847568,0.814486,0.955004,1.056956
1.608073,0.869615,0.858158,0.935481,2.109571,1.116773,0.71539,0.918169,1.445043,0.810191,1.098727,0.8636
1.121542,0.571619,0.640056,0.652576,0.579453,0.775432,0.600327,0.515211,0.534243,0.62679,0.67433,0.583418
0.602103,0.504799,0.472463,0.96373,0.635696,0.662745,0.602232,0.685554,0.844681,0.722981,0.647704,0.659653
0.933677,1.105563,0.724215,0.731967,0.860104,1.048032,0.66012,0.952362,1.452607,0.90782,0.655982,1.889912
0.772731,0.508831,1.221757,1.230011,1.362008,0.663996,0.754014,1.056482,0.890897,0.47904,1.96924,1.919806
1.004053,0.769977,0.906145,0.691042,0.664408,0.804892,0.755696,0.678032,0.639372,0.711814,0.711691,0.619813
1.230158,0.750789,0.760868,0.644419,0.873022,0.837161,1.014234,0.986415,1.168722,0.652262,0.683617,0.604051
0.791887,1.334709,1.246102,0.933645,1.089054,1.156215,1.185379,0.860592,1.124732,1.225107,1.436572,1.291988
0.568043,0.642917,0.567945,0.733601,0.76381,0.785254,0.68045,0.525209,0.553148,0.686477,0.945176,0.877733
2.654037,0.749533,1.047841,0.661545,1.079064,1.155816,2.054106,1.128662,0.96918,1.270766,1.105465,1.093748
1.55181,1.477409,1.021847,0.934718,1.248591,1.302381,0.965166,0.866548,1.350927,1.099242,1.341465,1.317672
0.805295,0.636601,0.916567,0.732542,1.575639,0.626975,0.604982,0.632521,0.574736,0.572555,0.622199,0.530375
0.664411,0.614642,0.556471,0.499785,0.840989,0.550288,0.494923,0.585618,0.707966,0.677842,0.585586,0.429275
0.736111,0.808996,0.936302,0.51491,0.650869,0.665606,0.721125,0.563026,0.955039,0.806993,0.894857,0.789197
0.614823,0.7168,0.878152,0.69898,0.474335,0.61513,0.853097,0.753344,0.791872,0.706201,1.696325,0.820676
1.081294,0.842013,0.697982,0.620735,0.52929,0.602539,0.545494,0.651919,0.935213,0.868934,0.788618,1.104553
0.873279,0.654052,0.417556,0.506139,0.637181,0.524926,0.671098,0.616304,0.575823,2.046985,0.493216,0.647599
0.588461,0.721296,1.250812,0.602076,0.714755,0.673734,1.415875,0.474525,0.754946,0.606339,0.487882,0.573975
0.710018,1.408124,0.916565,0.698282,0.602442,0.520787,0.587711,0.471102,0.550547,0.677509,1.818369,0.750056
1.247826,1.020457,0.434552,0.787994,0.714483,0.563412,0.570889,0.625168,0.82683,0.823172,0.608932,0.527303
0.497052,0.525523,0.552707,0.438562,0.650606,0.618353,0.505209,0.687969,0.810901,0.710094,0.614456,0.547415
0.635022,1.18344,0.499307,0.79013,0.505042,0.592372,0.590508,0.566701,0.622437,0.538018,0.670849,0.52563
0.468525,0.385077,0.705352,0.727196,0.506989,0.447421,0.451333,0.374918,0.424458,0.414135,0.401039,0.347621
1.101515,0.826288,0.798737,1.015969,0.895225,1.096219,0.932697,0.825473,0.832053,1.309756,0.671467,0.838283
0.879772,0.741641,0.675063,0.693816,0.600144,0.642836,0.589013,0.669515,0.909669,0.863065,0.771169,0.679028
0.63226,1.275528,1.053999,2.05042,1.510775,1.047384,0.637484,0.471995,0.883298,0.632029,1.645144,1.690666
0.838442,0.766826,0.727473,1.064477,0.962426,0.944511,0.813106,0.615599,0.497397,0.528495,0.731432,0.666907
1.138232,0.705976,0.262526,0.6527,0.930243,2.539678,0.837405,1.302757,1.305511,1.323822,0.871227,1.007885
1.341456,0.746524,0.483077,0.579936,0.746926,0.681876,0.682618,0.815238,1.16664,0.74525,0.750592,0.648622
0.68376,0.335255,0.332809,0.393637,0.359126,0.378133,0.384285,0.363338,0.465032,0.470782,0.298935,0.288393
1.622344,0.913112,0.91801,1.338618,1.843211,0.905631,0.931259,1.071882,1.087023,1.629483,1.206303,1.305176
2.889015,0.936554,1.344374,0.758742,1.403402,1.383585,1.016754,1.603405,0.726528,0.390236,1.215034,0.957849
0.653097,1.135921,1.23199,0.559053,0.600426,0.493744,1.191527,0.65967,0.451197,0.409026,0.592025,0.367494
1.012822,1.200541,1.078531,1.230383,0.552891,0.639248,0.769347,0.835969,1.072999,1.035987,1.170594,1.018003
0.771514,0.543297,0.547725,0.495144,0.505523,0.414844,0.464333,0.622041,0.319935,0.559891,0.66054,0.485936
1.117531,2.060603,1.994499,1.005974,0.552988,1.01465,0.894645,0.723999,0.577789,1.11388,0.913199,0.804078
1.516229,0.767919,0.840834,0.854309,0.614894,0.68621,0.623778,0.785254,0.85374,1.086264,1.16119,1.701623
1.214855,1.178988,0.477035,0.927222,2.878885,0.923103,1.092536,1.453096,0.783179,0.597124,0.858816,0.706236
0.56835,0.488647,0.571363,0.554996,0.501502,0.605018,0.384357,0.598048,0.49862,0.45243,0.551201,0.496524
0.642103,0.562379,0.452408,0.497021,0.406565,0.286605,0.415142,0.560906,0.476829,0.461313,0.428785,0.397636
0.728459,0.608125,0.610235,0.763907,0.574071,1.07648,0.845068,0.590919,0.752776,0.696028,0.876848,0.533847
0.687879,0.534973,0.63156,0.580422,0.51477,0.471751,0.579886,0.83439,0.809667,0.613731,0.841917,0.521505
1.587338,1.306426,1.369996,1.902661,0.937959,0.967507,2.905955,1.185252,1.52821,1.547473,1.452445,1.067645
1.050957,0.741063,0.687677,0.49433,0.667411,0.950698,0.530251,0.724104,1.39717,0.471148,0.634273,0.632868
0.645556,0.683927,0.68409,0.851139,1.151912,0.722781,0.885523,0.683862,1.251994,0.81463,0.883048,0.551808
0.728245,0.691017,0.533418,0.594725,0.718799,0.517677,0.701648,0.631281,0.648076,0.616292,0.680021,0.561977
1.239739,0.826513,0.665093,0.554779,0.716558,0.587266,0.74366,0.830868,0.826212,0.566067,0.767702,0.737458
0.844246,0.619248,0.608672,0.528569,0.673981,0.619422,0.570014,0.519626,1.619316,0.467221,0.64116,0.610399
0.74015,0.712268,0.692486,0.617944,0.639897,3.060439,0.728731,0.547662,0.629109,1.387571,0.602629,0.565862
0.960997,0.661719,1.021187,0.926886,0.658408,0.661904,0.637114,0.625909,0.715406,0.756365,0.62278,0.629757
0.454444,0.469678,0.373576,0.533689,0.498752,0.285314,3.330565,0.234966,1.438438,0.651497,0.581825,1.018135
0.894748,0.711626,0.952194,0.752008,1.301542,1.245022,1.255738,0.980735,1.240387,1.050791,0.990626,0.861095
0.979637,0.833508,0.825257,0.879519,0.74083,0.875071,0.917747,0.896273,0.822566,0.83485,1.094641,1.341551
0.659116,0.643187,0.582383,0.552639,0.772973,1.031427,1.022146,0.517435,1.532812,0.887399,0.76876,0.683962
1.199756,1.12669,1.094782,0.804851,1.339556,0.716473,0.637778,0.880345,0.718798,0.780674,0.837512,0.448392
0.477672,0.462952,0.481127,0.392527,0.501508,0.359163,0.472849,0.418096,0.598943,0.536201,0.51673,0.54365
0.77134,0.819804,0.640248,0.568923,0.475519,0.613558,0.673279,0.514617,0.769963,0.652439,1.059804,0.611045
0.729637,0.523422,0.436058,0.477753,0.39643,0.454955,0.520631,0.575568,0.526694,0.532701,0.564077,0.470386
1.168724,1.209575,0.729781,1.726633,0.747913,1.547856,0.98549,1.31042,1.966547,0.897963,1.18163,0.969456
1.026803,0.56486,0.678455,0.54108,0.551448,0.669397,0.64266,0.72435,0.665805,0.969913,0.606188,0.702461
0.949365,0.502726,0.519502,0.665617,0.586168,0.484593,0.470107,0.642589,0.672282,0.687201,0.614721,0.677805
0.838028,1.141618,0.908987,1.173524,0.933672,0.915721,1.998865,0.702245,0.791698,0.773203,0.953769,1.046394
2.118845,0.623897,0.498055,0.479362,0.81494,0.458018,0.393336,0.897821,0.65692,1.138676,0.753465,0.666309
1.253485,1.244495,0.856597,0.869385,1.161282,1.033427,0.805539,0.52899,1.530964,0.80865,1.172168,0.967681
1.096949,0.906756,0.699576,0.757907,0.825185,0.669899,0.761702,0.638852,1.08372,0.786603,1.05361,1.138244
0.807303,0.738366,0.740821,0.82918,0.676134,1.018751,0.873014,0.768948,0.792921,0.906447,0.92488,0.793076
0.790708,1.047717,0.697151,0.709636,0.782576,0.642244,0.643892,0.577362,1.108814,0.611927,1.077981,0.678322
0.984433,1.092257,0.834457,0.926414,0.879679,0.768489,0.809095,0.761253,1.686214,0.857385,1.041715,0.808459
2.060139,1.895902,1.214796,1.206805,0.918321,0.763197,0.888994,1.398622,1.377011,2.630373,1.063598,1.025859
1.130275,0.437463,0.51922,0.599509,0.752604,0.529628,0.568872,0.8738,0.956048,0.774066,0.741031,0.614125
0.508734,0.520074,0.511736,0.412696,1.718225,3.070175,1.66955,0.464382,2.666968,2.352423,0.9644,0.542468
0.965698,0.97693,0.738299,0.74691,0.632365,0.596567,1.644738,0.478448,1.359918,0.58165,0.453548,0.656749
0.838196,0.581247,1.437463,0.66666,1.391455,0.905487,0.754343,0.718116,1.075427,0.903064,0.7866,0.883142
1.04455,1.074084,0.880921,1.038427,1.160235,1.023503,1.409538,1.142215,1.624938,1.279347,1.136786,1.172252
0.614368,0.75259,0.714044,0.699428,0.587692,0.94036,0.663171,1.172578,0.615805,0.718429,1.304508,0.737031
1.134364,1.738649,1.137571,0.912396,0.922856,1.046136,1.046175,0.748292,0.818401,1.090631,1.754053,1.185586
0.925494,1.242598,0.754971,0.733851,0.656323,0.620287,0.638184,0.620348,0.772015,0.893333,0.822287,1.109489
0.875101,0.910231,0.870005,0.842423,0.800173,0.776876,0.976199,0.784631,0.963891,1.019128,0.726835,0.941108
1.262785,1.547291,1.019379,0.86324,1.335533,0.741725,1.982955,0.943792,1.276651,1.098327,1.012332,1.371052
0.648448,0.86523,0.696566,1.993564,0.767292,0.846179,0.847432,1.036747,0.491784,0.511902,0.597148,1.302091
0.785186,0.801802,0.694703,0.653604,0.84687,0.747837,0.782988,0.606358,0.576753,0.738098,0.757499,0.730973
0.839622,2.36676,2.029759,0.972531,0.592526,0.578972,0.791838,0.663578,0.645495,2.09355,0.583958,0.408908
0.960471,0.686951,0.725019,0.611746,0.643248,0.644927,0.544325,0.877274,0.755903,1.160114,0.811489,0.91729
0.753399,1.971343,1.418571,1.038073,0.723839,0.412195,0.855903,1.005038,1.660751,1.014415,0.791913,0.619949
0.684384,0.654969,0.739937,0.803327,0.545625,0.604835,2.235833,0.489277,0.51446,0.877111,0.973246,2.265037
0.506069,0.478927,0.616173,0.570861,0.746158,0.51024,0.5269,0.583325,0.512803,0.512854,0.537811,0.503883
1.183898,0.671981,0.897263,0.503944,0.495336,1.54111,0.712218,0.606058,0.645749,0.700319,0.80942,0.920434
0.733744,0.438191,0.444871,0.648164,0.47994,0.529452,0.542452,0.525277,0.672174,0.739742,0.562643,0.549239
0.876194,0.565896,1.014764,0.5065,0.519272,0.655731,0.478937,0.589032,0.595411,0.617041,0.987066,0.571269
1.007555,1.363357,0.603575,1.034815,0.79173,0.85313,1.016577,0.710071,0.79377,0.590358,1.046346,1.650783
0.614347,0.477706,0.356174,0.400574,0.216076,0.575046,0.573252,0.415866,0.577689,0.856786,0.5033,0.360204
1.180799,1.223175,1.013527,1.282412,0.998372,0.902103,0.991677,0.913643,1.12051,0.899404,0.855955,1.284739
0.685755,0.774255,0.787227,0.8599,0.859858,0.775733,0.73101,0.648186,1.053531,0.785751,0.931026,0.707791
0.96544,0.550452,0.445698,1.119685,0.760132,0.495797,0.597164,0.917625,0.719351,1.10548,0.734569,0.714276
0.736454,0.575296,0.791354,0.700873,0.569829,0.643735,0.696501,0.701973,0.64153,0.772633,0.590967,0.727785
0.649501,0.53064,0.401653,0.629231,0.712519,0.527371,1.097239,0.466444,0.461211,0.550887,0.55719,0.573292
0.687214,0.684758,0.443982,0.680029,0.882942,0.450864,0.564067,0.492296,1.486,1.304985,0.736414,1.010994
1.011912,0.714545,0.609808,0.499764,1.457428,0.564293,2.627794,0.570448,0.683216,0.616465,0.601641,0.533199
1.785538,0.921186,1.29626,0.771547,1.152059,0.573651,0.816365,0.61708,1.90923,2.196362,1.328566,1.405596
1.328136,0.753233,0.849904,0.771258,0.954754,0.629509,0.612885,1.065609,1.02736,1.178853,1.081531,0.858617
0.539713,0.525974,0.545768,0.458266,0.676567,0.429932,0.397121,0.513258,0.726643,0.745645,0.708039,0.703446
2.869435,1.200877,0.663129,0.801047,0.900639,0.548839,1.39814,1.310768,0.774009,1.917783,1.180383,0.781617
0.750507,0.941352,0.738694,0.933557,0.974914,0.959145,0.960095,0.626518,0.604653,0.58287,0.980709,0.872436
0.577152,0.64022,0.578402,0.477286,0.562333,0.61206,0.487065,0.565393,0.670854,0.524408,0.638672,0.483407
0.629898,0.639154,0.724043,0.727108,0.49936,0.720419,0.705333,0.519204,0.653975,0.976071,0.565251,0.805731
0.40312,0.482132,0.541631,0.616367,0.521696,0.442525,0.575777,0.489515,0.606839,0.496988,0.581478,0.36678
0.983441,0.59707,0.390363,0.34828,0.47825,0.697184,0.516966,0.893965,0.408082,0.729148,0.808314,0.684338
1.075005,0.877787,0.786338,0.685219,0.883538,0.886191,0.685405,0.601872,0.951992,1.118331,1.45339,0.75304
0.600373,0.561165,0.427744,0.506613,0.520637,0.497772,0.523028,0.517672,0.444905,0.477869,0.563851,0.480644
0.880252,0.509115,0.492253,0.428162,0.429844,0.490521,0.469395,0.449818,0.484408,0.630776,0.665062,0.56855
0.834458,0.619525,0.70061,0.719938,0.564065,0.866401,0.839554,0.549096,1.217896,0.575453,0.637558,0.587925
1.77438,1.951109,2.854223,1.438782,1.715891,0.740632,1.630108,3.253626,1.104385,3.688081,1.868127,0.867238
1.026054,0.707048,0.574031,0.693414,0.951585,0.622653,0.604458,0.620348,0.912881,0.781731,0.83738,1.042474
